transaction_id,customer_id,amount,customer_age,past_fraud_count,avg_spend,is_international,device_type,customer_region,category,merchant,transaction_time,is_fraud
T1279,C203,158.86,42.0,1,162.69,0,pos,East,shopping,,2024-01-01 15:08:42,0
T1280,C187,220.73,61.0,0,61.76,0,pos,West,grocery,Starbucks,01/01/2024 03:05,0
T1281,C295,41.25,29.0,1,10.2,0,pos,East,food,Target,2024-01-01 21:05:58,0
T1282,C357,47.09,43.0,0,111.89,0,pos,South,electronics,BestBuy,Jan 01 2024 03:01,0
T1283,C225,9.87,54.0,0,87.27,0,mobile,South,shopping,Amazon,01/01/2024 18:56,0
T1284,C181,86.34,65.0,0,44.52,0,mobile,South,travel,,01/01/2024 07:06,0
T1285,C306,3.66,50.0,0,15.93,1,pos,South,food,Walmart,Jan 01 2024 03:48,0
T1286,C280,62.66,45.0,1,99.58,0,web,North,grocery,BestBuy,2024/01/01 13:54,0
T1287,C270,78.23,26.0,0,148.79,1,mobile,East,electronics,Amazon,01/01/2024 03:48,0
T1288,C364,33.76,29.0,0,129.25,0,mobile,East,shopping,Walmart,01/01/2024 17:30,0
T1289,C402,89.36,22.0,0,102.84,0,mobile,North,electronics,Walmart,2024-01-01 03:37:30,0
T1290,C248,3.1,69.0,0,123.94,0,mobile,South,food,BestBuy,2024-01-02 01:46:11,0
T1291,C357,3.81,45.0,2,98.64,0,pos,East,electronics,Amazon,01/01/2024 13:06,0
T1292,C113,172.94,52.0,1,28.51,1,pos,West,shopping,Amazon,2024/01/01 19:50,1
T1293,C489,44.66,22.0,0,28.96,0,web,North,food,Starbucks,02/01/2024 00:22,0
T1294,C133,13.59,51.0,0,89.84,1,mobile,North,grocery,Amazon,2024-01-01 05:36:33,0
T1295,C304,3693.5,,0,91.97,0,pos,West,shopping,Walmart,2024/01/02 02:37,0
T1296,C320,146.96,51.0,0,142.55,0,pos,South,,Target,2024-01-01 20:55:21,0
T1297,C468,24.31,30.0,0,137.87,1,mobile,South,shopping,BestBuy,Jan 01 2024 22:10,0
T1298,C443,97.52,56.0,0,130.26,0,pos,East,food,Target,2024-01-02 03:09:18,0
T1299,C255,8.92,59.0,0,85.99,1,pos,West,electronics,Amazon,2024-01-01 04:10:17,0
T1300,C293,5.31,62.0,0,30.97,0,pos,East,grocery,Walmart,Jan 01 2024 20:47,0
T1301,C348,75.79,65.0,1,120.6,0,web,South,travel,Target,2024-01-01 07:17:37,0
T1302,C461,77.79,31.0,0,126.26,0,pos,East,grocery,BestBuy,01/01/2024 00:32,0
T1303,C319,101.45,28.0,0,-19.43,1,mobile,West,shopping,Starbucks,2024/01/01 00:40,0
T1304,C351,129.5,59.0,0,58.28,0,mobile,West,travel,Target,2024-01-01 17:11:47,0
T1305,C135,372.36,55.0,0,65.45,0,mobile,West,food,,02/01/2024 00:42,0
T1306,C374,72.63,21.0,0,105.92,0,pos,South,electronics,Amazon,01/01/2024 10:03,0
T1307,C143,39.0,50.0,0,59.83,0,web,North,electronics,Amazon,Jan 01 2024 18:01,0
T1308,C330,158.57,24.0,0,98.09,0,pos,North,food,BestBuy,2024-01-01 08:32:17,0
T1309,C214,31.59,58.0,0,89.47,0,mobile,North,shopping,Starbucks,01/01/2024 23:05,0
T1310,C499,57.8,25.0,0,92.04,0,web,East,grocery,Starbucks,01/01/2024 16:15,0
T1311,C387,8.17,54.0,0,64.18,0,web,West,travel,BestBuy,2024/01/01 19:45,0
T1312,C340,2.57,68.0,0,68.05,0,pos,South,food,Target,2024/01/01 18:03,0
T1313,C327,328.74,,0,45.99,0,mobile,North,shopping,BestBuy,01/01/2024 02:19,0
T1314,C265,180.78,60.0,0,119.0,0,pos,North,shopping,Amazon,Jan 01 2024 19:29,0
T1315,C113,119.06,32.0,0,128.56,0,mobile,East,travel,Starbucks,01/01/2024 22:14,0
T1316,C350,52.59,55.0,1,61.47,1,web,East,food,Walmart,01/01/2024 13:36,0
T1317,C271,19.03,32.0,0,176.03,0,pos,North,grocery,Walmart,01/01/2024 11:40,0
T1318,C185,17.01,22.0,0,84.27,0,web,West,grocery,Amazon,2024/01/01 03:45,0
T1319,C456,28.8,46.0,0,176.51,1,mobile,West,food,Starbucks,Jan 01 2024 12:06,0
T1320,C439,79.68,36.0,0,67.89,0,web,East,electronics,Starbucks,2024/01/01 03:03,0
T1321,C226,125.38,68.0,2,-1.33,0,web,East,grocery,BestBuy,2024/01/01 04:00,0
T1322,C324,107.94,27.0,0,120.11,1,web,West,electronics,Target,2024/01/02 01:35,0
T1323,C100,32.84,29.0,0,112.43,0,pos,East,food,BestBuy,Jan 01 2024 21:20,0
T1324,C108,309.81,21.0,0,101.72,1,mobile,East,shopping,Walmart,2024/01/02 01:10,0
T1325,C415,133.9,48.0,0,67.89,0,web,West,food,Starbucks,2024-01-01 13:14:00,0
T1326,C342,80.82,35.0,0,98.27,0,web,West,shopping,Target,Jan 01 2024 12:37,0
T1327,C298,94.6,,0,74.44,0,web,South,food,BestBuy,2024-01-01 11:07:08,0
T1328,C414,54.4,57.0,0,84.88,0,web,East,electronics,Target,Jan 01 2024 07:10,0
T1329,C314,28.47,53.0,0,142.08,0,mobile,East,electronics,Walmart,2024/01/01 07:55,0
T1330,C132,44.0,42.0,0,109.21,0,mobile,South,food,Target,2024-01-02 03:12:55,0
T1331,C159,141.82,40.0,0,130.5,0,pos,East,shopping,Starbucks,2024-01-01 21:06:32,0
T1332,C313,1.45,29.0,0,88.41,0,mobile,East,food,,2024-01-02 01:04:22,0
T1333,C371,12.34,51.0,1,82.9,0,mobile,North,shopping,Target,2024/01/01 12:54,0
T1334,C398,4.71,53.0,0,42.33,1,web,North,electronics,BestBuy,Jan 01 2024 11:02,0
T1335,C461,4.16,54.0,0,81.5,0,pos,North,travel,Target,2024-01-02 01:12:22,0
T1336,C208,193.42,20.0,0,-66.06,0,pos,South,grocery,,Jan 01 2024 13:29,0
T1337,C488,121.62,26.0,0,70.49,1,web,East,electronics,Walmart,2024-01-01 08:08:37,0
T1338,C145,64.28,35.0,0,95.91,0,pos,South,food,,2024/01/01 02:49,0
T1339,C492,10.3,60.0,1,128.18,1,mobile,South,food,BestBuy,02/01/2024 01:00,0
T1340,C320,67.65,52.0,0,86.57,0,pos,East,,BestBuy,2024/01/01 18:15,0
T1341,C104,64.15,51.0,0,117.38,0,web,West,grocery,Starbucks,01/01/2024 09:53,0
T1342,C294,19.02,58.0,1,-8.99,0,pos,West,electronics,Walmart,2024-01-01 07:03:29,0
T1343,C441,56.89,31.0,2,97.16,0,pos,East,grocery,Amazon,Jan 02 2024 01:45,0
T1344,C337,50.83,21.0,0,16.02,1,pos,West,grocery,Starbucks,01/01/2024 05:45,0
T1345,C199,95.67,46.0,1,39.58,0,web,North,electronics,Target,01/01/2024 22:07,0
T1346,C149,100.81,58.0,0,90.64,0,mobile,East,shopping,,2024/01/01 16:26,0
T1347,C344,4.64,62.0,0,163.81,0,pos,South,shopping,Starbucks,2024/01/01 15:33,0
T1348,C306,46.94,67.0,0,118.56,0,mobile,North,shopping,BestBuy,2024-01-01 18:01:38,0
T1349,C395,98.31,32.0,0,100.91,0,mobile,South,travel,Walmart,2024/01/02 00:29,0
T1350,C315,69.94,45.0,0,99.02,0,mobile,West,grocery,Walmart,2024-01-01 23:37:47,0
T1351,C346,194.13,,0,64.32,1,pos,East,travel,Target,01/01/2024 10:22,0
T1352,C448,107.5,33.0,0,72.8,0,mobile,North,shopping,Walmart,2024-01-02 03:00:03,0
T1353,C471,17.79,29.0,0,121.37,0,pos,East,electronics,Walmart,Jan 01 2024 21:40,0
T1354,C347,7.32,69.0,1,30.73,0,pos,North,grocery,Amazon,2024-01-01 11:21:42,0
T1355,C122,102.84,22.0,0,129.65,0,pos,North,electronics,Target,01/01/2024 13:13,0
T1356,C303,2.69,51.0,0,80.57,0,mobile,North,food,Walmart,01/01/2024 01:01,0
T1357,C291,88.13,59.0,0,141.28,0,pos,East,grocery,Walmart,02/01/2024 00:26,0
T1358,C322,281.73,18.0,1,148.05,0,web,North,electronics,Amazon,2024-01-01 12:41:43,0
T1359,C347,85.68,56.0,0,16.35,0,web,North,shopping,Amazon,2024/01/01 05:07,0
T1360,C417,49.13,49.0,2,70.92,1,web,East,travel,BestBuy,01/01/2024 23:58,0
T1361,C472,103.08,43.0,0,57.22,0,pos,South,electronics,Target,2024-01-01 13:27:09,0
T1362,C147,61.3,34.0,0,9.36,0,web,West,food,Amazon,2024/01/01 12:12,0
T1363,C336,78.88,65.0,0,48.37,0,pos,East,shopping,Walmart,Jan 01 2024 03:41,0
T1364,C248,283.81,44.0,0,222.06,0,pos,East,food,Amazon,2024/01/02 01:51,0
T1365,C478,48.79,41.0,0,130.48,0,pos,North,travel,Starbucks,01/01/2024 14:58,0
T1366,C337,324.91,52.0,0,195.86,0,mobile,East,food,,01/01/2024 17:52,0
T1367,C397,235.76,63.0,0,141.45,0,web,East,electronics,BestBuy,2024-01-01 13:38:09,0
T1368,C500,21.79,59.0,0,62.91,0,pos,West,electronics,Target,01/01/2024 06:49,0
T1369,C435,7.19,56.0,1,80.91,1,web,East,shopping,BestBuy,2024/01/01 01:46,1
T1370,C363,10.62,43.0,2,129.42,0,web,North,travel,Target,01/01/2024 21:13,0
T1371,C440,1.84,66.0,0,121.88,0,mobile,West,travel,Starbucks,Jan 01 2024 07:22,0
T1372,C451,9.92,,0,71.13,0,web,East,,Walmart,01/01/2024 05:13,0
T1373,C196,114.89,40.0,0,24.5,1,pos,North,grocery,Starbucks,2024-01-02 01:46:07,0
T1374,C175,7.38,39.0,0,264.39,1,pos,West,electronics,Target,2024-01-02 02:31:45,0
T1375,C329,38.42,21.0,0,92.94,0,web,East,,Target,Jan 01 2024 07:20,0
T1376,C334,186.35,66.0,1,83.71,0,web,North,food,Target,2024/01/01 11:11,0
T1377,C132,2.35,26.0,0,105.67,0,mobile,West,shopping,Walmart,01/01/2024 19:54,0
T1378,C187,168.45,,0,87.86,0,pos,North,travel,Target,2024-01-01 06:15:42,0
T1379,C455,33.11,24.0,0,106.14,0,web,West,electronics,Starbucks,2024/01/02 03:21,0
T1380,C133,12.58,40.0,1,164.35,0,web,East,food,Walmart,Jan 01 2024 15:46,0
T1381,C232,119.32,19.0,0,93.77,0,pos,South,grocery,Starbucks,2024-01-01 15:51:31,0
T1382,C270,99.14,66.0,0,41.86,0,web,West,electronics,Walmart,2024/01/01 14:48,0
T1383,C453,209.94,41.0,0,91.92,1,mobile,East,shopping,Target,2024/01/02 00:07,0
T1384,C416,132.83,57.0,0,76.78,0,web,West,electronics,Walmart,01/01/2024 03:14,0
T1385,C113,162.7,48.0,0,171.19,0,web,South,food,Amazon,2024-01-02 03:18:51,0
T1386,C293,33.13,64.0,0,158.56,0,mobile,North,shopping,Starbucks,2024-01-01 13:04:49,0
T1387,C126,19.53,,2,105.38,0,mobile,South,grocery,Amazon,2024-01-02 01:47:36,0
T1388,C158,138.88,64.0,1,36.06,0,mobile,South,,Amazon,01/01/2024 04:00,0
T1389,C137,164.42,57.0,0,38.71,0,pos,North,food,Target,01/01/2024 11:28,0
T1390,C470,465.7,65.0,0,100.76,1,web,South,,,02/01/2024 00:40,0
T1391,C104,53.21,68.0,0,116.82,0,web,East,grocery,Amazon,2024-01-01 07:44:41,0
T1392,C323,46.52,60.0,0,81.27,0,mobile,West,shopping,Walmart,2024-01-01 15:32:05,0
T1393,C194,149.8,,0,75.99,0,pos,South,electronics,Target,2024-01-02 02:40:03,0
T1394,C155,41.67,41.0,0,70.36,0,mobile,West,travel,Starbucks,Jan 01 2024 21:57,0
T1395,C102,267.01,66.0,0,98.83,1,web,West,travel,Amazon,2024-01-01 19:50:57,0
T1396,C169,195.48,43.0,0,-19.14,0,pos,North,travel,Starbucks,Jan 01 2024 16:59,0
T1397,C434,56.04,33.0,0,44.93,0,pos,South,grocery,Starbucks,Jan 01 2024 00:05,0
T1398,C349,138.98,64.0,1,68.65,0,web,North,food,Starbucks,2024-01-01 09:11:24,0
T1399,C465,140.46,30.0,0,160.38,0,pos,North,travel,Amazon,02/01/2024 00:29,0
T1400,C278,10.88,32.0,0,59.31,1,pos,West,food,BestBuy,Jan 01 2024 22:15,0
T1401,C199,232.84,44.0,0,109.02,0,mobile,East,travel,Target,01/01/2024 19:11,0
T1402,C359,70.37,21.0,0,111.33,0,pos,West,electronics,Starbucks,2024-01-01 10:47:46,0
T1403,C355,175.13,33.0,0,164.9,0,mobile,North,travel,Amazon,2024/01/01 16:44,0
T1404,C490,38.57,47.0,1,163.13,0,pos,South,food,BestBuy,01/01/2024 02:09,0
T1405,C442,225.88,61.0,1,97.12,0,mobile,East,grocery,,2024-01-01 08:01:32,0
T1406,C490,49.3,47.0,0,76.23,0,mobile,East,electronics,Target,2024/01/01 07:12,0
T1407,C362,1.09,53.0,0,66.81,0,pos,South,food,Amazon,2024/01/01 22:28,0
T1408,C356,235.79,20.0,0,87.95,0,mobile,South,shopping,Walmart,Jan 01 2024 13:02,0
T1409,C127,9.57,39.0,0,78.3,0,web,East,travel,Walmart,Jan 02 2024 00:49,0
T1410,C157,38.47,,0,127.68,0,web,North,electronics,,01/01/2024 11:51,0
T1411,C245,299.7,39.0,0,121.02,0,pos,East,grocery,Amazon,01/01/2024 20:18,0
T1412,C203,300.79,67.0,0,129.59,0,pos,East,shopping,Amazon,2024-01-01 05:49:17,0
T1413,C415,85.2,67.0,0,162.96,0,pos,East,travel,Starbucks,01/01/2024 03:55,0
T1414,C328,99.92,66.0,0,193.14,1,web,North,,Starbucks,01/01/2024 08:49,0
T1415,C305,59.5,29.0,1,106.23,0,pos,South,food,BestBuy,02/01/2024 00:59,0
T1416,C247,34.7,38.0,0,154.97,1,pos,South,travel,Amazon,01/01/2024 21:35,0
T1417,C293,39.85,21.0,0,82.42,0,mobile,South,electronics,Target,2024/01/01 13:19,0
T1418,C316,111.63,48.0,0,159.25,0,pos,North,travel,,Jan 01 2024 00:20,0
T1419,C120,139.58,61.0,0,153.08,0,web,North,electronics,Target,2024-01-01 04:35:53,0
T1420,C273,156.82,48.0,0,150.42,1,web,South,food,Starbucks,2024-01-02 02:51:33,0
T1421,C257,155.88,40.0,0,104.7,0,pos,West,travel,Starbucks,01/01/2024 08:48,0
T1422,C135,9.56,37.0,0,66.58,0,web,West,electronics,Starbucks,2024/01/01 23:58,0
T1423,C137,68.2,,1,30.27,1,mobile,South,shopping,Target,Jan 01 2024 04:10,0
T1424,C461,5.93,40.0,1,98.0,1,mobile,West,grocery,BestBuy,Jan 01 2024 05:30,0
T1425,C102,79.75,45.0,1,176.65,0,pos,West,electronics,Walmart,2024/01/01 18:43,0
T1426,C415,58.26,33.0,0,84.51,1,pos,South,electronics,Amazon,01/01/2024 05:40,0
T1427,C432,218.66,54.0,2,139.26,0,mobile,South,electronics,Walmart,2024/01/01 19:06,0
T1428,C387,43.22,38.0,0,142.2,0,mobile,North,travel,Amazon,2024-01-01 14:43:45,0
T1429,C480,12.45,32.0,0,85.82,0,pos,West,grocery,Starbucks,2024-01-01 21:05:19,0
T1430,C257,15.43,34.0,0,165.82,0,web,West,travel,Target,2024-01-01 02:25:14,0
T1431,C152,143.34,67.0,0,-45.43,0,pos,South,electronics,Walmart,2024-01-01 10:05:20,0
T1432,C155,96.29,54.0,0,38.86,0,pos,East,electronics,Starbucks,2024/01/01 08:57,0
T1433,C418,10.66,30.0,1,54.22,0,pos,South,grocery,Amazon,Jan 02 2024 00:18,0
T1434,C486,8.79,36.0,0,59.01,0,pos,North,shopping,,2024-01-01 18:57:22,0
T1435,C279,120.72,,0,116.81,1,pos,East,travel,Walmart,Jan 01 2024 22:42,0
T1436,C485,7.55,62.0,0,114.5,0,pos,East,shopping,Walmart,2024/01/01 09:04,0
T1437,C187,172.52,,0,119.7,1,pos,East,electronics,Walmart,2024-01-01 18:54:28,0
T1438,C118,122.5,31.0,0,129.8,1,web,North,electronics,Walmart,01/01/2024 13:52,0
T1439,C447,8.48,53.0,0,52.49,1,pos,West,,Starbucks,2024/01/01 10:04,0
T1440,C325,8.87,53.0,1,39.09,0,mobile,South,food,Amazon,01/01/2024 13:42,0
T1441,C358,431.55,37.0,0,119.82,0,pos,North,shopping,Amazon,2024/01/01 04:40,0
T1442,C298,46.88,69.0,0,68.49,0,web,North,,BestBuy,01/01/2024 09:56,0
T1443,C402,46.31,36.0,1,21.48,0,mobile,East,grocery,Target,2024-01-01 15:54:57,0
T1444,C363,167.56,62.0,0,148.57,0,pos,East,shopping,Walmart,2024/01/01 13:24,0
T1445,C271,294.22,61.0,0,169.76,0,pos,North,food,Amazon,Jan 01 2024 00:42,0
T1446,C340,426.88,24.0,1,177.86,0,mobile,West,food,Target,2024-01-01 09:07:47,0
T1447,C378,139.99,,0,109.35,1,pos,East,grocery,Target,2024/01/01 02:18,0
T1448,C138,2360.0,21.0,1,131.3,1,web,North,grocery,Starbucks,2024-01-01 08:04:11,1
T1449,C183,8.72,51.0,0,168.49,0,pos,East,shopping,Walmart,Jan 01 2024 15:14,0
T1450,C496,150.12,19.0,0,67.93,0,web,South,travel,BestBuy,01/01/2024 07:37,0
T1451,C303,81.74,22.0,0,155.53,0,pos,South,grocery,Target,01/01/2024 02:51,0
T1452,C254,55.2,27.0,0,113.77,1,mobile,South,food,Starbucks,2024-01-01 19:56:51,0
T1453,C167,236.82,49.0,0,145.69,0,web,East,shopping,Walmart,Jan 01 2024 22:17,0
T1454,C161,11.79,,0,109.3,0,pos,East,travel,,01/01/2024 23:30,0
T1455,C240,67.85,58.0,0,164.81,0,pos,West,shopping,BestBuy,Jan 02 2024 03:42,0
T1456,C243,1.14,30.0,1,111.18,0,mobile,South,,Walmart,01/01/2024 18:43,0
T1457,C395,63.24,56.0,0,25.8,1,mobile,West,travel,Starbucks,Jan 01 2024 09:56,0
T1458,C397,5.8,,0,172.6,0,web,North,travel,Starbucks,2024-01-01 03:48:59,0
T1459,C435,12.65,27.0,0,52.62,0,web,North,grocery,Starbucks,2024/01/02 01:48,0
T1460,C208,625.0,,0,162.65,1,web,South,,Starbucks,2024-01-01 22:33:41,0
T1461,C212,104.76,55.0,0,95.49,1,pos,West,food,Starbucks,2024-01-01 15:20:14,0
T1462,C141,137.06,44.0,1,158.8,1,pos,East,electronics,BestBuy,Jan 01 2024 23:28,1
T1463,C430,87.56,68.0,2,156.74,0,web,West,food,Target,Jan 01 2024 10:54,0
T1464,C171,327.47,38.0,0,121.51,0,pos,North,shopping,Target,2024-01-01 10:28:27,0
T1465,C331,46.98,25.0,2,125.43,0,mobile,West,electronics,Amazon,Jan 01 2024 17:59,0
T1466,C383,33.65,18.0,0,121.13,0,pos,North,travel,Target,01/01/2024 01:58,0
T1467,C308,202.95,45.0,0,-0.69,0,web,North,grocery,Starbucks,Jan 01 2024 08:02,0
T1468,C129,25.31,66.0,1,105.92,0,pos,West,food,Target,01/01/2024 07:59,0
T1469,C189,330.29,56.0,0,44.2,0,mobile,East,grocery,Target,Jan 01 2024 04:07,0
T1470,C140,1.22,31.0,1,108.56,1,web,North,food,Starbucks,Jan 01 2024 02:00,1
T1471,C294,350.25,38.0,0,42.85,0,web,West,travel,BestBuy,Jan 01 2024 14:27,0
T1472,C330,4.41,,0,40.75,1,web,North,travel,Starbucks,Jan 01 2024 12:16,0
T1473,C331,221.77,38.0,1,180.25,0,web,South,travel,Target,01/01/2024 11:00,0
T1474,C329,75.01,66.0,0,153.47,0,pos,East,travel,Target,Jan 01 2024 08:42,0
T1475,C426,495.68,,0,99.79,0,mobile,South,travel,Amazon,01/01/2024 21:13,0
T1476,C330,7.67,34.0,0,109.24,0,pos,North,grocery,Starbucks,Jan 01 2024 09:36,0
T1477,C259,80.71,22.0,0,87.6,0,pos,East,,Amazon,Jan 01 2024 13:23,0
T1478,C467,348.36,48.0,0,128.49,1,web,West,electronics,Amazon,2024/01/01 09:23,0
T1479,C450,74.04,69.0,0,66.2,0,mobile,West,grocery,Walmart,01/01/2024 18:25,0
T1480,C151,99.26,57.0,0,149.69,1,pos,East,electronics,Amazon,2024/01/01 14:09,0
T1481,C422,118.99,55.0,0,87.35,0,mobile,South,shopping,Target,01/01/2024 08:38,0
T1482,C152,60.61,60.0,0,79.01,1,mobile,South,food,,01/01/2024 07:44,0
T1483,C496,98.77,36.0,0,101.09,0,mobile,East,shopping,Walmart,2024/01/01 01:26,0
T1484,C303,87.78,53.0,0,70.44,0,mobile,West,shopping,Walmart,2024/01/01 20:12,0
T1485,C391,231.42,67.0,1,116.43,0,pos,East,food,Starbucks,2024-01-01 16:01:44,0
T1486,C448,4.65,50.0,0,73.13,0,mobile,South,electronics,Walmart,01/01/2024 10:56,0
T1487,C349,32.98,30.0,0,123.43,1,pos,North,travel,BestBuy,2024/01/01 14:35,0
T1488,C322,300.4,31.0,0,160.8,0,mobile,West,food,Target,2024-01-01 09:26:34,0
T1489,C375,220.97,50.0,0,64.03,0,mobile,East,food,Target,2024/01/01 18:56,0
T1490,C217,60.82,46.0,0,93.47,0,pos,North,shopping,Walmart,Jan 01 2024 10:06,0
T1491,C318,96.79,60.0,0,123.07,0,web,South,,Walmart,2024/01/02 02:25,0
T1492,C175,32.49,66.0,0,78.21,0,pos,West,,Target,2024/01/01 17:08,0
T1493,C408,20.84,,0,123.22,0,mobile,East,travel,,2024-01-01 17:51:16,0
T1494,C211,62.31,61.0,0,127.77,0,pos,South,,,Jan 01 2024 10:40,0
T1495,C347,43.6,27.0,0,154.16,0,mobile,East,electronics,Walmart,Jan 01 2024 09:59,0
T1496,C182,87.62,,0,69.7,0,pos,East,,Walmart,01/01/2024 20:58,0
T1497,C385,8.09,23.0,0,52.86,0,pos,West,electronics,Starbucks,Jan 01 2024 16:52,0
T1498,C169,366.5,18.0,0,84.62,1,pos,South,electronics,Starbucks,2024-01-01 02:01:33,0
T1499,C228,428.39,24.0,0,51.61,1,web,South,electronics,Starbucks,Jan 01 2024 11:46,0
T1500,C195,119.79,44.0,0,128.22,0,pos,North,shopping,Target,01/01/2024 17:51,0
T1501,C261,76.81,38.0,0,41.91,0,pos,South,,Walmart,2024/01/01 06:43,0
T1502,C494,37.04,45.0,0,216.65,0,web,South,grocery,Starbucks,2024/01/01 16:01,0
T1503,C462,168.09,33.0,1,164.8,0,web,West,electronics,Starbucks,2024-01-02 02:44:44,0
T1504,C350,115.43,63.0,0,100.63,0,mobile,North,grocery,Target,2024/01/01 06:12,0
T1505,C432,17.75,,0,143.37,1,mobile,West,travel,BestBuy,2024-01-01 20:08:03,0
T1506,C493,241.83,69.0,0,18.16,0,pos,South,grocery,Walmart,2024/01/01 00:14,0
T1507,C192,172.9,37.0,0,226.17,0,mobile,North,food,BestBuy,Jan 01 2024 13:39,0
T1508,C237,299.17,55.0,0,70.49,0,pos,West,electronics,,01/01/2024 07:16,0
T1509,C245,129.36,42.0,0,93.98,0,web,North,food,Starbucks,2024/01/01 17:24,0
T1510,C446,95.04,45.0,0,7.2,0,web,South,food,Target,2024-01-01 15:28:34,0
T1511,C114,54.17,22.0,0,124.31,0,pos,North,electronics,,2024-01-01 13:51:56,0
T1512,C100,269.9,38.0,0,44.68,0,mobile,North,shopping,Walmart,01/01/2024 12:01,0
T1513,C474,201.04,35.0,1,105.08,0,mobile,North,grocery,Walmart,Jan 01 2024 17:58,0
T1514,C200,4.63,64.0,0,72.79,1,mobile,South,travel,BestBuy,2024-01-01 02:03:23,0
T1515,C489,2.67,23.0,0,46.11,0,pos,South,shopping,Amazon,01/01/2024 05:50,0
T1516,C234,47.23,46.0,0,59.78,0,mobile,North,travel,Target,01/01/2024 16:13,0
T1517,C295,166.36,36.0,0,111.29,0,web,West,electronics,Amazon,2024-01-01 00:26:44,0
T1518,C304,436.43,50.0,0,35.93,1,web,West,grocery,BestBuy,2024-01-01 11:43:49,0
T1519,C464,16.3,18.0,0,62.56,1,web,South,shopping,,2024/01/01 03:34,0
T1520,C451,90.17,62.0,0,133.16,0,web,East,electronics,Amazon,Jan 01 2024 03:13,0
T1521,C153,47.95,20.0,0,230.12,0,web,West,shopping,Amazon,01/01/2024 20:00,0
T1522,C132,350.37,,0,123.88,0,web,North,food,Target,2024-01-02 03:27:14,0
T1523,C406,184.59,38.0,0,54.14,0,web,East,grocery,BestBuy,Jan 01 2024 18:58,0
T1524,C376,182.22,,0,81.64,0,web,South,,Target,2024/01/01 16:37,0
T1525,C192,63.24,58.0,0,101.58,0,web,West,,Starbucks,01/01/2024 14:00,0
T1526,C158,53.58,57.0,0,82.53,0,pos,East,,Walmart,2024-01-01 10:11:49,0
T1527,C490,31.94,20.0,0,145.15,0,pos,South,electronics,BestBuy,2024-01-01 21:39:10,0
T1528,C135,5.8,42.0,0,110.87,0,web,South,grocery,Starbucks,2024/01/01 07:00,0
T1529,C348,200.04,62.0,0,145.39,0,web,North,food,,Jan 01 2024 13:36,0
T1530,C420,167.61,55.0,0,84.28,0,web,West,,Amazon,Jan 01 2024 06:00,0
T1531,C195,817.24,62.0,0,166.28,0,mobile,East,electronics,Target,01/01/2024 16:39,0
T1532,C280,569.49,37.0,0,91.68,0,pos,North,travel,Amazon,2024/01/01 19:48,0
T1533,C171,81.07,69.0,0,51.44,0,web,West,food,Amazon,Jan 01 2024 09:05,0
T1534,C499,146.53,61.0,0,208.87,0,pos,East,grocery,Walmart,01/01/2024 23:26,0
T1535,C250,289.62,62.0,0,8.75,0,web,South,travel,,01/01/2024 13:27,0
T1536,C471,189.48,51.0,0,63.06,0,mobile,South,food,Walmart,2024-01-01 12:03:35,0
T1537,C499,28.42,38.0,0,68.65,0,web,West,grocery,Starbucks,2024-01-01 22:21:00,0
T1538,C136,59.88,65.0,1,225.42,0,pos,North,electronics,Walmart,Jan 01 2024 23:32,0
T1539,C303,13.83,40.0,0,190.34,0,pos,East,grocery,Starbucks,2024-01-02 01:30:42,0
T1540,C140,308.02,23.0,0,174.7,1,pos,East,,Amazon,Jan 01 2024 07:56,0
T1541,C134,93.18,68.0,1,83.47,0,pos,South,electronics,Walmart,01/01/2024 05:27,0
T1542,C373,25.96,30.0,0,221.31,0,web,West,shopping,,01/01/2024 15:47,0
T1543,C163,111.38,66.0,0,118.42,0,mobile,North,travel,Walmart,2024/01/01 10:34,0
T1544,C495,96.27,40.0,0,148.86,1,mobile,South,electronics,Starbucks,Jan 01 2024 18:57,0
T1545,C262,44.34,26.0,0,108.98,1,web,South,electronics,,2024-01-01 04:08:19,0
T1546,C395,12.05,34.0,0,97.53,0,web,North,food,Target,2024/01/01 01:55,0
T1547,C298,111.34,19.0,0,87.41,0,pos,East,food,Starbucks,Jan 02 2024 01:24,0
T1548,C212,73.46,36.0,0,89.52,0,web,East,travel,BestBuy,2024/01/01 08:38,0
T1549,C345,147.98,,0,130.42,1,mobile,West,food,Target,Jan 01 2024 17:30,0
T1550,C422,73.43,24.0,0,118.36,0,web,South,electronics,BestBuy,2024-01-01 11:03:38,0
T1551,C298,191.18,59.0,0,98.43,1,web,West,travel,Amazon,2024-01-01 13:34:08,0
T1552,C371,80.28,59.0,0,175.48,0,mobile,East,travel,Amazon,Jan 02 2024 00:13,0
T1553,C127,82.31,37.0,0,-48.34,0,mobile,North,grocery,Walmart,2024-01-01 21:49:53,0
T1554,C291,209.28,26.0,1,125.49,1,web,East,electronics,Walmart,Jan 01 2024 11:42,0
T1555,C438,51.66,34.0,0,135.89,0,pos,East,electronics,Walmart,2024-01-01 20:23:26,0
T1556,C429,14.39,44.0,0,157.35,1,pos,South,food,Walmart,01/01/2024 23:07,0
T1557,C439,2.92,64.0,1,96.76,0,pos,East,electronics,BestBuy,Jan 01 2024 14:06,0
T1558,C352,7035.5,19.0,0,110.4,1,mobile,West,food,Target,2024-01-01 19:31:29,0
T1559,C180,96.84,,0,149.3,0,mobile,North,,Target,2024-01-01 20:11:12,0
